Year,StateAbbr,StateDesc,CityName,GeographicLevel,DataSource,Category,UniqueID,Measure,Data_Value_Unit,DataValueTypeID,Data_Value_Type,Data_Value,Low_Confidence_Limit,High_Confidence_Limit,Data_Value_Footnote_Symbol,Data_Value_Footnote,PopulationCount,GeoLocation,CategoryID,MeasureId,CityFIPS,TractFIPS,Short_Question_Text
2014,TX,Texas,Austin,Census Tract,BRFSS,Prevention,4805000-48453001100,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,35.8,30.1,39.7,,,"5,512","(30.2662950547, -97.7424360537)",PREVENT,COREM,4805000,48453001100,Core preventive services for older men
2014,TX,Texas,Austin,Census Tract,BRFSS,Prevention,4805000-48453001200,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,37.8,33.4,41.7,,,"3,836","(30.2737247917, -97.7601218266)",PREVENT,COREM,4805000,48453001200,Core preventive services for older men
2014,TX,Texas,Austin,Census Tract,BRFSS,Prevention,4805000-48453001303,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,36.6,31,41.1,,,"2,871","(30.2593071583, -97.7636583064)",PREVENT,COREM,4805000,48453001303,Core preventive services for older men
2014,TX,Texas,Austin,Census Tract,BRFSS,Prevention,4805000-48453001304,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,36.3,32,40.5,,,"3,614","(30.2484064505, -97.7734337153)",PREVENT,COREM,4805000,48453001304,Core preventive services for older men
2014,TX,Texas,Austin,Census Tract,BRFSS,Prevention,4805000-48453001305,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,32.2,27.7,36.2,,,"5,488","(30.2518891368, -97.755535235)",PREVENT,COREM,4805000,48453001305,Core preventive services for older men
2014,TX,Texas,Austin,Census Tract,BRFSS,Prevention,4805000-48453001307,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,30.7,27.1,34.4,,,"3,512","(30.2362246189, -97.7686582057)",PREVENT,COREM,4805000,48453001307,Core preventive services for older men
2014,TX,Texas,Austin,Census Tract,BRFSS,Prevention,4805000-48453001308,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,29.9,26.2,33.9,,,"2,670","(30.2325448034, -97.7618787936)",PREVENT,COREM,4805000,48453001308,Core preventive services for older men
2014,TX,Texas,Austin,Census Tract,BRFSS,Prevention,4805000-48453001401,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,37,32.5,40.8,,,"2,981","(30.2500756585, -97.7460413706)",PREVENT,COREM,4805000,48453001401,Core preventive services for older men
2014,TX,Texas,Austin,Census Tract,BRFSS,Prevention,4805000-48453001402,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,34.3,29.4,39.3,,,"2,499","(30.2436544693, -97.740570904)",PREVENT,COREM,4805000,48453001402,Core preventive services for older men
2014,TX,Texas,Austin,Census Tract,BRFSS,Prevention,4805000-48453001403,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,32.5,27.9,36.6,,,"1,490","(30.2399175637, -97.7350701079)",PREVENT,COREM,4805000,48453001403,Core preventive services for older men
2014,TX,Texas,Austin,Census Tract,BRFSS,Prevention,4805000-48453001501,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,38.6,33.9,43.1,,,"4,787","(30.3465767365, -97.7433025334)",PREVENT,COREM,4805000,48453001501,Core preventive services for older men
2014,TX,Texas,Austin,Census Tract,BRFSS,Prevention,4805000-48453001503,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,33,29.2,36.5,,,"3,875","(30.3272588203, -97.7157698879)",PREVENT,COREM,4805000,48453001503,Core preventive services for older men
2014,TX,Texas,Austin,Census Tract,BRFSS,Prevention,4805000-48453001504,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,37.1,31.6,41.9,,,"3,925","(30.3465471667, -97.7250886708)",PREVENT,COREM,4805000,48453001504,Core preventive services for older men
2014,TX,Texas,Austin,Census Tract,BRFSS,Prevention,4805000-48453001505,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,35.2,29.9,39.8,,,"4,061","(30.3363798606, -97.7304218616)",PREVENT,COREM,4805000,48453001505,Core preventive services for older men
2014,TX,Texas,Austin,Census Tract,BRFSS,Prevention,4805000-48453001602,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,36.7,30.9,41.2,,,"3,301","(30.2855533127, -97.7759300983)",PREVENT,COREM,4805000,48453001602,Core preventive services for older men
2014,TX,Texas,Austin,Census Tract,BRFSS,Prevention,4805000-48453001603,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,40.2,35.9,44.1,,,"4,405","(30.2984241639, -97.7564451619)",PREVENT,COREM,4805000,48453001603,Core preventive services for older men
2014,TX,Texas,Austin,Census Tract,BRFSS,Prevention,4805000-48453001604,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,40,35.1,43.8,,,"3,984","(30.3028790531, -97.7732678485)",PREVENT,COREM,4805000,48453001604,Core preventive services for older men
2014,TX,Texas,Austin,Census Tract,BRFSS,Prevention,4805000-48453001605,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,38.6,35.6,41.6,,,"3,743","(30.2867724621, -97.7605749891)",PREVENT,COREM,4805000,48453001605,Core preventive services for older men
2014,TX,Texas,Austin,Census Tract,BRFSS,Prevention,4805000-48453001606,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,27,21.5,32.6,,,383,"(30.3056734899, -97.7608257681)",PREVENT,COREM,4805000,48453001606,Core preventive services for older men
2014,TX,Texas,Austin,Census Tract,BRFSS,Prevention,4805000-48453001705,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,40,36.4,43.2,,,"4,662","(30.369711599, -97.7740377256)",PREVENT,COREM,4805000,48453001705,Core preventive services for older men
2014,TX,Texas,Austin,Census Tract,BRFSS,Prevention,4805000-48453001706,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,39.4,35.1,43.4,,,"3,321","(30.3825164181, -97.7554891237)",PREVENT,COREM,4805000,48453001706,Core preventive services for older men
2014,TX,Texas,Austin,Census Tract,BRFSS,Prevention,4805000-48453001707,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,38.8,33.9,43.1,,,"4,305","(30.3727904254, -97.746340078)",PREVENT,COREM,4805000,48453001707,Core preventive services for older men
2014,TX,Texas,Austin,Census Tract,BRFSS,Prevention,4805000-48453001712,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,34,28,39.4,,,"4,008","(30.2238522538, -97.7971960496)",PREVENT,COREM,4805000,48453001712,Core preventive services for older men
2014,TX,Texas,Austin,Census Tract,BRFSS,Prevention,4805000-48453001713,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,34.7,30.2,38.8,,,"3,986","(30.2107942383, -97.8052968794)",PREVENT,COREM,4805000,48453001713,Core preventive services for older men
2014,TX,Texas,Austin,Census Tract,BRFSS,Prevention,4805000-48453001714,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,36.2,32.7,39.4,,,"11,332","(30.4232100942, -97.8280150091)",PREVENT,COREM,4805000,48453001714,Core preventive services for older men
2014,TX,Texas,Austin,Census Tract,BRFSS,Prevention,4805000-48453001716,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,38.6,33.5,42.7,,,"4,987","(30.3892678952, -97.8029503466)",PREVENT,COREM,4805000,48453001716,Core preventive services for older men
2014,TX,Texas,Austin,Census Tract,BRFSS,Prevention,4805000-48453001718,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,39.2,34.5,43.6,,,"5,442","(30.3483038697, -97.7610247766)",PREVENT,COREM,4805000,48453001718,Core preventive services for older men
2014,TX,Texas,Austin,Census Tract,BRFSS,Prevention,4805000-48453001719,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,40,35.4,44.1,,,"3,793","(30.3496481393, -97.7809337795)",PREVENT,COREM,4805000,48453001719,Core preventive services for older men
2014,TX,Texas,Austin,Census Tract,BRFSS,Prevention,4805000-48453001722,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,36.7,31.9,41,,,"3,592","(30.3989182191, -97.7531633887)",PREVENT,COREM,4805000,48453001722,Core preventive services for older men
2014,TX,Texas,Austin,Census Tract,BRFSS,Prevention,4805000-48453001728,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,34.9,30.6,39.3,,,"6,952","(30.1957498764, -97.816558213)",PREVENT,COREM,4805000,48453001728,Core preventive services for older men
2014,TX,Texas,Austin,Census Tract,BRFSS,Prevention,4805000-48453001729,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,34.8,30.8,38.5,,,"4,607","(30.2027503265, -97.829376795)",PREVENT,COREM,4805000,48453001729,Core preventive services for older men
2014,TX,Texas,Austin,Census Tract,BRFSS,Prevention,4805000-48453001737,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,37.6,33.9,40.8,,,"9,971","(30.2146083411, -97.8797963828)",PREVENT,COREM,4805000,48453001737,Core preventive services for older men
2014,TX,Texas,Austin,Census Tract,BRFSS,Prevention,4805000-48453001738,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,37.5,34.2,40.7,,,"6,647","(30.2186732803, -97.859799421)",PREVENT,COREM,4805000,48453001738,Core preventive services for older men
2014,TX,Texas,Austin,Census Tract,BRFSS,Prevention,4805000-48453001740,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,36.9,32.1,41.2,,,"3,764","(30.1918324264, -97.8568183613)",PREVENT,COREM,4805000,48453001740,Core preventive services for older men
2014,TX,Texas,Austin,Census Tract,BRFSS,Prevention,4805000-48453001742,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,32.5,24.9,39.6,,,184,"(30.3610509528, -97.9204696959)",PREVENT,COREM,4805000,48453001742,Core preventive services for older men
2014,TX,Texas,Austin,Census Tract,BRFSS,Prevention,4805000-48453001745,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,36.7,31.3,41.6,,,"2,322","(30.4243915281, -97.7380184815)",PREVENT,COREM,4805000,48453001745,Core preventive services for older men
2014,TX,Texas,Austin,Census Tract,BRFSS,Prevention,4805000-48453001746,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,34.8,30.7,38.8,,,"3,916","(30.1860608718, -97.838251775)",PREVENT,COREM,4805000,48453001746,Core preventive services for older men
2014,TX,Texas,Austin,Census Tract,BRFSS,Prevention,4805000-48453001747,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,32.4,28,36.8,,,"5,105","(30.1807705165, -97.8245896819)",PREVENT,COREM,4805000,48453001747,Core preventive services for older men
2014,TX,Texas,Austin,Census Tract,BRFSS,Prevention,4805000-48453001748,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,34.7,30,39,,,"4,954","(30.1706708363, -97.8390678065)",PREVENT,COREM,4805000,48453001748,Core preventive services for older men
2014,TX,Texas,Austin,Census Tract,BRFSS,Prevention,4805000-48453001749,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,36.1,31,40.2,,,"5,989","(30.2303531901, -97.8443716395)",PREVENT,COREM,4805000,48453001749,Core preventive services for older men
2014,TX,Texas,Austin,Census Tract,BRFSS,Prevention,4805000-48453001750,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,34.7,30.2,38.4,,,"3,869","(30.2198633299, -97.8221972985)",PREVENT,COREM,4805000,48453001750,Core preventive services for older men
2014,TX,Texas,Austin,Census Tract,BRFSS,Prevention,4805000-48453001751,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,40.3,36.8,43.5,,,"2,065","(30.3628740707, -97.7577287173)",PREVENT,COREM,4805000,48453001751,Core preventive services for older men
2014,TX,Texas,Austin,Census Tract,BRFSS,Prevention,4805000-48453001752,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,32.8,28.4,37,,,"3,583","(30.3576197191, -97.7498287811)",PREVENT,COREM,4805000,48453001752,Core preventive services for older men
2014,TX,Texas,Austin,Census Tract,BRFSS,Prevention,4805000-48453001753,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,37.2,31.4,42.2,,,"1,121","(30.3908023394, -97.7388705343)",PREVENT,COREM,4805000,48453001753,Core preventive services for older men
2014,TX,Texas,Austin,Census Tract,BRFSS,Prevention,4805000-48453001754,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,35.8,32.1,39.3,,,"4,599","(30.4065557514, -97.7373059981)",PREVENT,COREM,4805000,48453001754,Core preventive services for older men
2014,TX,Texas,Austin,Census Tract,BRFSS,Prevention,4805000-48453001755,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,38.7,34,42.4,,,"5,615","(30.4091796804, -97.7784833883)",PREVENT,COREM,4805000,48453001755,Core preventive services for older men
2014,TX,Texas,Austin,Census Tract,BRFSS,Prevention,4805000-48453001756,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,37.8,34.5,40.7,,,"3,997","(30.4261408587, -97.7697726347)",PREVENT,COREM,4805000,48453001756,Core preventive services for older men
2014,TX,Texas,Austin,Census Tract,BRFSS,Prevention,4805000-48453001757,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,38.5,33.3,42.8,,,"1,934","(30.3978196994, -97.7639427818)",PREVENT,COREM,4805000,48453001757,Core preventive services for older men
2014,TX,Texas,Austin,Census Tract,BRFSS,Prevention,4805000-48453001760,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,38.5,34.9,42,,,"1,914","(30.3654663308, -97.8837872622)",PREVENT,COREM,4805000,48453001760,Core preventive services for older men
2014,TX,Texas,Austin,Census Tract,BRFSS,Prevention,4805000-48453001761,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,37.8,32.5,42.3,,,"6,589","(30.363129093, -97.832162857)",PREVENT,COREM,4805000,48453001761,Core preventive services for older men
2014,TX,Texas,Austin,Census Tract,BRFSS,Prevention,4805000-48453001765,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,37.9,34.2,41.4,,,"2,795","(30.4225784692, -97.8676799862)",PREVENT,COREM,4805000,48453001765,Core preventive services for older men
2014,TX,Texas,Austin,Census Tract,BRFSS,Prevention,4805000-48453001769,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,36.6,31.6,41,,,"4,657","(30.2420746493, -97.8985089869)",PREVENT,COREM,4805000,48453001769,Core preventive services for older men
2014,TX,Texas,Austin,Census Tract,BRFSS,Prevention,4805000-48453001770,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,38.5,33.7,42.5,,,"11,408","(30.1897730385, -97.8909285606)",PREVENT,COREM,4805000,48453001770,Core preventive services for older men
2014,TX,Texas,Austin,Census Tract,BRFSS,Prevention,4805000-48453001772,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,31.9,27.5,35.9,,,"2,343","(30.1510668591, -97.8353659518)",PREVENT,COREM,4805000,48453001772,Core preventive services for older men
2014,TX,Texas,Austin,Census Tract,BRFSS,Prevention,4805000-48453001774,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,36.2,32,40,,,"6,422","(30.1553955337, -97.8471187274)",PREVENT,COREM,4805000,48453001774,Core preventive services for older men
2014,TX,Texas,Austin,Census Tract,BRFSS,Prevention,4805000-48453001775,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,36.3,31.4,40.5,,,"1,864","(30.1713278537, -97.8989705285)",PREVENT,COREM,4805000,48453001775,Core preventive services for older men
2014,TX,Texas,Austin,Census Tract,BRFSS,Prevention,4805000-48453001776,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,35,31.3,38.7,,,"2,803","(30.211852731, -97.8404475868)",PREVENT,COREM,4805000,48453001776,Core preventive services for older men
2014,TX,Texas,Austin,Census Tract,BRFSS,Prevention,4805000-48453001777,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,33,28.9,36.7,,,"5,535","(30.2047085014, -97.849773064)",PREVENT,COREM,4805000,48453001777,Core preventive services for older men
2014,TX,Texas,Austin,Census Tract,BRFSS,Prevention,4805000-48453001781,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,39.4,35.1,43.8,,,"2,251","(30.4398224796, -97.7964239828)",PREVENT,COREM,4805000,48453001781,Core preventive services for older men
2014,TX,Texas,Austin,Census Tract,BRFSS,Prevention,4805000-48453001782,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,37,32.1,41,,,"4,955","(30.429373646, -97.7930268848)",PREVENT,COREM,4805000,48453001782,Core preventive services for older men
2014,TX,Texas,Austin,Census Tract,BRFSS,Prevention,4805000-48453001783,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,37.5,30.9,43.6,,,421,"(30.344379193, -97.869486999)",PREVENT,COREM,4805000,48453001783,Core preventive services for older men
2014,TX,Texas,Austin,Census Tract,BRFSS,Prevention,4805000-48453001784,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,29.9,23.5,36.2,,,122,"(30.3275165765, -97.9043520204)",PREVENT,COREM,4805000,48453001784,Core preventive services for older men
2014,TX,Texas,Austin,Census Tract,BRFSS,Prevention,4805000-48453001785,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,34.2,30.7,37.7,,,"3,143","(30.4441914203, -97.7349579673)",PREVENT,COREM,4805000,48453001785,Core preventive services for older men
2014,TX,Texas,Austin,Census Tract,BRFSS,Prevention,4805000-48453001786,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,33.6,29.1,37.7,,,"4,676","(30.4336936631, -97.7486832428)",PREVENT,COREM,4805000,48453001786,Core preventive services for older men
2014,TX,Texas,Austin,Census Tract,BRFSS,Prevention,4805000-48453001804,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,27.2,24.2,30.1,,,"6,362","(30.3419421909, -97.7073262607)",PREVENT,COREM,4805000,48453001804,Core preventive services for older men
2014,TX,Texas,Austin,Census Tract,BRFSS,Prevention,4805000-48453001805,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,27.3,24.8,29.7,,,"4,750","(30.3572024292, -97.7103158419)",PREVENT,COREM,4805000,48453001805,Core preventive services for older men
2014,TX,Texas,Austin,Census Tract,BRFSS,Prevention,4805000-48453001806,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,24.4,20.3,28.7,,,"5,550","(30.3535089077, -97.6977872408)",PREVENT,COREM,4805000,48453001806,Core preventive services for older men
2014,TX,Texas,Austin,Census Tract,BRFSS,Prevention,4805000-48453001811,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,24.8,21.2,28.8,,,"3,546","(30.3261510878, -97.6850226617)",PREVENT,COREM,4805000,48453001811,Core preventive services for older men
2014,TX,Texas,Austin,Census Tract,BRFSS,Prevention,4805000-48453001812,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,23.7,19.9,27.9,,,"7,549","(30.329678639, -97.697934571)",PREVENT,COREM,4805000,48453001812,Core preventive services for older men
2014,TX,Texas,Austin,Census Tract,BRFSS,Prevention,4805000-48453001813,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,25.2,21.2,29.5,,,"5,853","(30.3451653645, -97.6875073111)",PREVENT,COREM,4805000,48453001813,Core preventive services for older men
2014,TX,Texas,Austin,Census Tract,BRFSS,Prevention,4805000-48453001817,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,35.9,31.8,40,,,"3,616","(30.3666407346, -97.7346650749)",PREVENT,COREM,4805000,48453001817,Core preventive services for older men
2014,TX,Texas,Austin,Census Tract,BRFSS,Prevention,4805000-48453001818,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,30.9,25.1,36.2,,,"5,341","(30.3602092627, -97.7222085004)",PREVENT,COREM,4805000,48453001818,Core preventive services for older men
2014,TX,Texas,Austin,Census Tract,BRFSS,Prevention,4805000-48453001819,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,24.7,21.3,28.2,,,"4,265","(30.3634311331, -97.7026508753)",PREVENT,COREM,4805000,48453001819,Core preventive services for older men
2014,TX,Texas,Austin,Census Tract,BRFSS,Prevention,4805000-48453001820,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,26,21.8,30.2,,,"7,812","(30.3718015582, -97.7148159897)",PREVENT,COREM,4805000,48453001820,Core preventive services for older men
2014,TX,Texas,Austin,Census Tract,BRFSS,Prevention,4805000-48453001821,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,29.4,25.3,33.8,,,"5,204","(30.3809891862, -97.7086033499)",PREVENT,COREM,4805000,48453001821,Core preventive services for older men
2014,TX,Texas,Austin,Census Tract,BRFSS,Prevention,4805000-48453001822,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,25.4,22.7,28,,,"6,573","(30.3741925894, -97.6963165649)",PREVENT,COREM,4805000,48453001822,Core preventive services for older men
