OBJECTID,ID,NAME,TELEPHONE,ADDRESS,ADDRESS2,CITY,STATE,ZIP,ZIPP4,COUNTY,FIPS,DIRECTIONS,EMERGTITLE,EMERGTEL,EMERGEXT,CONTDATE,CONTHOW,GEODATE,GEOHOW,HSIPTHEMES,NAICSCODE,NAICSDESCR,GEOLINKID,X,Y,ST_VENDOR,ST_VERSION,GEOPREC,PHONELOC,QC_QA,WEBSITE,FCODE,GNIS_ID,SOURCE,GOVT_LEVEL,TOT_STAFF,SPEC_EQUIP,SDR
1628,1326,HANCOCK COUNTY HEALTH DEPARTMENT,706-444-6616,516 BOLAND STREET, ,SPARTA,GA,31087,1108,HANCOCK,13141, , , , ,2009-12-10T00:00:00.000Z,PHONE,2009-12-10T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,COMMUNITY HEALTH PROGRAMS ADMINISTRATION,104691131,-82.9718567,33.2693464,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS,HTTP://NORTHCENTRALHEALTHDISTRICT.COM/DEPT.ASP?ID=4,80028, ,TECHNIGRAPHICS,LOCAL,0, ,YES
1629,1327,HART COUNTY HEALTH DEPARTMENT,706-376-5117,64 REYNOLDS STREET, ,HARTWELL,GA,30643,1315,HART,13147, , , , ,2009-12-10T00:00:00.000Z,PHONE,2009-12-10T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,COMMUNITY HEALTH PROGRAMS ADMINISTRATION,104603049,-82.9281733,34.3598603,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.HARTCOUNTYGA.ORG/HEALTHDEPT.HTM,80028, ,TECHNIGRAPHICS,LOCAL,0, ,YES
1630,1328,MCCORMICK HEALTH DEPARTMENT,864-852-2511,204 NORTH MINE STREET, ,MCCORMICK,SC,29835,9529,MCCORMICK,45065, , , , ,2009-12-09T00:00:00.000Z,PHONE,2009-12-03T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,COMMUNITY HEALTH PROGRAMS ADMINISTRATION,102056116,-82.2972956,33.9134083,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS, ,80028, ,TECHNIGRAPHICS,LOCAL,0, ,YES
1631,1329,SOUTHWEST HEALTH DISTRICT MAIN OFFICE,229-430-4127,1109 NORTH JACKSON STREET, ,ALBANY,GA,31701,2022,DOUGHERTY,13095, , , , ,2009-12-10T00:00:00.000Z,PHONE,2009-12-10T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,HEALTH PROGRAM ADMINISTRATION,104800765,-84.1541569,31.5925829,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS,HTTP://RTN.DARTON.EDU/PHIRN/,80028, ,TECHNIGRAPHICS,STATE,0, ,YES
1632,1330,MONROE COUNTY HEALTH DEPARTMENT,251-575-3109,416 AGRICULTURE DRIVE, ,MONROEVILLE,AL,36460,8686,MONROE,1099, , , , ,2009-12-09T00:00:00.000Z,PHONE,2009-12-09T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,COMMUNITY HEALTH PROGRAMS ADMINISTRATION,105256139,-87.3298505,31.4909587,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.ADPH.ORG/MONROE/,80028, ,TECHNIGRAPHICS,LOCAL,0, ,YES
1633,1331,CHARLOTTE COUNTY HEALTH DEPARTMENT,941-639-1181,410 TAYLOR ROAD, ,PUNTA GORDA,FL,33950,4832,CHARLOTTE,12015, , , , ,2009-12-10T00:00:00.000Z,PHONE,2009-12-10T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,COMMUNITY HEALTH PROGRAMS ADMINISTRATION,91500324,-82.0483365,26.9332096,NAVTEQ,2009Q2,ONENTITY,NO,TECHNIGRAPHICS,HTTP://WWW.DOH.STATE.FL.US/CHDCHARLOTTE/INDEX.HTML,80028, ,FLDOHOEO,LOCAL,0, ,YES
1634,1332,DEKALB COUNTY BOARD OF HEALTH,404-294-3700,445 WINN WAY, ,DECATUR,GA,30030,1707,DEKALB,13089, , , , ,2009-12-10T00:00:00.000Z,PHONE,2009-12-10T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,COMMUNITY HEALTH PROGRAMS ADMINISTRATION,22662926,-84.2786723,33.7867338,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.DEKALBHEALTH.NET/,80028, ,TECHNIGRAPHICS,LOCAL,0, ,YES
1635,1333,TALLAPOOSA COUNTY HEALTH DEPARTMENT,256-329-0531,2078 SPORTPLEX BOULEVARD, ,ALEXANDER CITY,AL,35010,4472,TALLAPOOSA,1123, , , , ,2009-12-08T00:00:00.000Z,PHONE,2009-12-08T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,COMMUNITY HEALTH PROGRAMS ADMINISTRATION,105290222,-85.9765643,32.9280395,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS, ,80028, ,TECHNIGRAPHICS,LOCAL,0, ,YES
1636,1334,ESCAMBIA COUNTY HEALTH DEPARTMENT,251-867-5765,1115 AZALEA PLACE, ,BREWTON,AL,36426,1325,ESCAMBIA,1053, , , , ,2009-12-10T00:00:00.000Z,PHONE,2009-12-10T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,COMMUNITY HEALTH PROGRAMS ADMINISTRATION,124539408,-87.0737487,31.1242083,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.ADPH.ORG/ESCAMBIA/,80028, ,TECHNIGRAPHICS,LOCAL,0, ,YES
1637,1335,ETOWAH COUNTY HEALTH DEPARTMENT,256-547-6311,709 EAST BROAD STREET, ,GADSDEN,AL,35903,2452,ETOWAH,1055, , , , ,2009-12-10T00:00:00.000Z,PHONE,2009-12-10T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,COMMUNITY HEALTH PROGRAMS ADMINISTRATION,104921431,-85.9856967,34.0030093,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS, ,80028, ,TECHNIGRAPHICS,LOCAL,0, ,YES
1638,1336,DIXIE COUNTY HEALTH DEPARTMENT,352-498-1360,149 NORTHEAST 241ST STREET, ,CROSS CITY,FL,32628, ,DIXIE,12029, , , , ,2009-12-09T00:00:00.000Z,PHONE,2009-12-09T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,COMMUNITY HEALTH PROGRAMS ADMINISTRATION,745943882,-83.1088163,29.6258834,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.DOH.STATE.FL.US/CHDDIXIE/INDEX.HTML,80028, ,FLDOHOEO,LOCAL,0, ,YES
1639,1337,LAFAYETTE COUNTY HEALTH DEPARTMENT,386-294-1321,140 SOUTHWEST VIRGINIA CIRCLE, ,MAYO,FL,32066,4064,LAFAYETTE,12067, , , , ,2009-11-23T00:00:00.000Z,PHONE,2009-11-23T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,COMMUNITY HEALTH PROGRAMS ADMINISTRATION,772028180,-83.1855922,30.0568685,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.DOH.STATE.FL.US/CHDLAFAYETTE/OUTREACH/OUTREACH.HTM,80028, ,FLDOHOEO,LOCAL,0, ,YES
1640,1338,JACKSON COUNTY HEALTH DEPARTMENT,850-526-2412,3045 4TH STREET, ,MARIANNA,FL,32446,2126,JACKSON,12063, , , , ,2009-12-09T00:00:00.000Z,PHONE,2009-12-09T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,COMMUNITY HEALTH PROGRAMS ADMINISTRATION,105842328,-85.2368632,30.7868145,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.DOH.STATE.FL.US/CHDJACKSON/,80028, ,FLDOHOEO,LOCAL,0, ,YES
1641,1339,PRAIRIE COUNTY HEALTH DEPARTMENT,870-256-4430,204 MAIN STREET, ,DES ARC,AR,72040, ,PRAIRIE,5117, , , , ,2009-12-08T00:00:00.000Z,PHONE,2009-12-08T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,COMMUNITY HEALTH PROGRAMS ADMINISTRATION,18116127,-91.4942151,34.9771315,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.HEALTHYARKANSAS.COM/UNITS/SES.PHP#PRAIRIE,80028, ,ARGIO/ARDOH,LOCAL,0, ,YES
1642,1340,SUMTER COUNTY HEALTH DEPARTMENT,205-652-7972,1121 NORTH WASHINGTON STREET, ,LIVINGSTON,AL,35470, ,SUMTER,1119, , , , ,2009-12-08T00:00:00.000Z,PHONE,2009-12-08T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,COMMUNITY HEALTH PROGRAMS ADMINISTRATION,124583352,-88.1841041,32.6028886,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.ADPH.ORG/SUMTER/,80028, ,TECHNIGRAPHICS,LOCAL,0, ,YES
1643,1341,BLOUNT COUNTY HEALTH DEPARTMENT,205-274-2120,1001 LINCOLN AVENUE, ,ONEONTA,AL,35121,2533,BLOUNT,1009, , , , ,2009-12-07T00:00:00.000Z,PHONE,2009-12-08T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,COMMUNITY HEALTH PROGRAMS ADMINISTRATION,105039052,-86.4651932,33.9575536,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS, ,80028, ,TECHNIGRAPHICS,LOCAL,0, ,YES
1644,1342,COVINGTON COUNTY HEALTH DEPARTMENT,601-765-4291,600 SOUTH ARRINGTON AVENUE, ,COLLINS,MS,39428, ,COVINGTON,28031, , , , ,2009-11-30T00:00:00.000Z,PHONE,2009-11-30T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,COMMUNITY HEALTH PROGRAMS ADMINISTRATION,99367484,-89.5508384,31.643005,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS, ,80028, ,TECHNIGRAPHICS,LOCAL,0, ,YES
1645,1343,MISSISSIPPI STATE HEALTH DEPARTMENT DISTRICT 4 OFFICE,662-323-7313,732 WHITFIELD STREET, ,STARKVILLE,MS,39759,3125,OKTIBBEHA,28105, , , , ,2009-12-07T00:00:00.000Z,PHONE,2009-12-07T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,HEALTH PROGRAM ADMINISTRATION,114391876,-88.8320704,33.4548965,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS,"HTTP://MSDH.MS.GOV/MSDHSITE/_STATIC/19,872,166.HTML",80028, ,TECHNIGRAPHICS,STATE,0, ,YES
1646,1344,MARSHALL COUNTY HEALTH DEPARTMENT,662-252-4621,225 SOUTH MARKET STREET, ,HOLLY SPRINGS,MS,38635,3028,MARSHALL,28093, , , , ,2009-11-30T00:00:00.000Z,PHONE,2009-11-30T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,COMMUNITY HEALTH PROGRAMS ADMINISTRATION,99243918,-89.446855,34.7649896,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS, ,80028, ,TECHNIGRAPHICS,LOCAL,0, , 
1647,1345,NEWTON COUNTY HEALTH DEPARTMENT,601-635-2337,15776 STATE HIGHWAY 15 NORTH, ,DECATUR,MS,39327, ,NEWTON,28101, , , , ,2009-11-30T00:00:00.000Z,PHONE,2009-11-30T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,COMMUNITY HEALTH PROGRAMS ADMINISTRATION,99173191,-89.1091815,32.4446125,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS, ,80028, ,TECHNIGRAPHICS,LOCAL,0, , 
1648,1346,ALACHUA COUNTY HEALTH DEPARTMENT,352-334-7900,224 SOUTHEAST 24TH STREET, ,GAINESVILLE,FL,32641,7516,ALACHUA,12001, , , , ,2009-12-09T00:00:00.000Z,PHONE,2009-12-09T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,COMMUNITY HEALTH PROGRAMS ADMINISTRATION,769285443,-82.2954491,29.6492073,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.DOH.STATE.FL.US/CHDALACHUA/,80028, ,FLDOHOEO,LOCAL,0, ,YES
1649,1347,TENSAS COMMUNITY HEALTH UNIT,318-766-3515,1115 LEVEE STREET, ,SAINT JOSEPH,LA,71366, ,TENSAS,22107, , , , ,2009-11-23T00:00:00.000Z,PHONE,2009-11-23T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,COMMUNITY HEALTH PROGRAMS ADMINISTRATION,99549694,-91.2318638,31.918269,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS, ,80028, ,TECHNIGRAPHICS,LOCAL,0, , 
1650,1348,CARROLL COUNTY HEALTH DEPARTMENT,662-237-9224,STATE HIGHWAY 17, ,NORTH CARROLLTON,MS,38947, ,CARROLL,28015, , , , ,2009-11-30T00:00:00.000Z,PHONE,2009-11-30T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,COMMUNITY HEALTH PROGRAMS ADMINISTRATION,99217960,-89.9181219,33.5227667,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS, ,80028, ,TECHNIGRAPHICS,LOCAL,0, ,YES
1651,1349,BAKER COUNTY HEALTH DEPARTMENT,904-259-6291,480 WEST LOWDER STREET, ,MACCLENNY,FL,32063,2664,BAKER,12003, , , , ,2009-12-09T00:00:00.000Z,PHONE,2009-12-09T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,COMMUNITY HEALTH PROGRAMS ADMINISTRATION,119031928,-82.1288839,30.2719853,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.BAKERCOUNTYHEALTH.ORG/,80028, ,FLDOHOEO,LOCAL,0, ,YES
1652,1350,BAY COUNTY HEALTH DEPARTMENT,850-872-4455,597 WEST 11TH STREET, ,PANAMA CITY,FL,32401,2330,BAY,12005, , , , ,2009-12-09T00:00:00.000Z,PHONE,2009-12-09T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,COMMUNITY HEALTH PROGRAMS ADMINISTRATION,134913102,-85.6667923,30.1669964,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.DOH.STATE.FL.US/CHD/BAY/INDEX.HTML,80028, ,FLDOHOEO,LOCAL,0, ,YES
1653,1351,BULLOCK COUNTY HEALTH DEPARTMENT,334-738-3030,103 CONECUH AVENUE WEST, ,UNION SPRINGS,AL,36089,1317,BULLOCK,1011, , , , ,2009-12-08T00:00:00.000Z,PHONE,2009-12-08T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,COMMUNITY HEALTH PROGRAMS ADMINISTRATION,705621356,-85.7168838,32.145938,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.ADPH.ORG/BULLOCK/,80028, ,TECHNIGRAPHICS,LOCAL,0, ,YES
1654,1352,CALHOUN COUNTY HEALTH DEPARTMENT,256-237-7523,3400 MCCLELLAN BOULEVARD, ,ANNISTON,AL,36201,2128,CALHOUN,1015, , , , ,2009-12-08T00:00:00.000Z,PHONE,2009-12-08T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,COMMUNITY HEALTH PROGRAMS ADMINISTRATION,127141328,-85.824271,33.6912173,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS, ,80028, ,TECHNIGRAPHICS,LOCAL,0, ,YES
1655,1353,CONECUH COUNTY HEALTH DEPARTMENT,251-578-1952,102 WILD AVENUE, ,EVERGREEN,AL,36401,2622,CONECUH,1035, , , , ,2009-12-08T00:00:00.000Z,PHONE,2009-12-08T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,COMMUNITY HEALTH PROGRAMS ADMINISTRATION,118768214,-86.9690832,31.4301438,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.ADPH.ORG/CONECUH/,80028, ,TECHNIGRAPHICS,LOCAL,0, ,YES
1656,1354,DESOTO COUNTY HEALTH DEPARTMENT,662-429-9814,3212 STATE HIGHWAY 51 SOUTH,"HERNANDO OFFICE, SUITE A",HERNANDO,MS,38632, ,DE SOTO,28033, , , , ,2009-11-25T00:00:00.000Z,PHONE,2009-11-30T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,COMMUNITY HEALTH PROGRAMS ADMINISTRATION,38802876,-89.9908527,34.8127602,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.DESOTOMS.COM/DEPARTMENTS/HEALTH-AND-HUMAN-SERVICES/HEALTH-DEPARTMENT,80028, ,TECHNIGRAPHICS,LOCAL,0, ,YES
1657,1355,PIERCE COUNTY HEALTH DEPARTMENT,912-449-2032,715 WARE STREET, ,BLACKSHEAR,GA,31516,1723,PIERCE,13229, , , , ,2009-12-10T00:00:00.000Z,PHONE,2009-12-10T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,COMMUNITY HEALTH PROGRAMS ADMINISTRATION,123701728,-82.2518303,31.301744,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.SEHDPH.ORG/PIERCE-COUNTY.HTM,80028, ,TECHNIGRAPHICS,LOCAL,0, ,YES
1658,1356,TOOMBS COUNTY HEALTH DEPARTMENT,912-526-8108,714 NORTHWEST BROAD STREET, ,LYONS,GA,30436, ,TOOMBS,13279, , , , ,2009-12-11T00:00:00.000Z,PHONE,2009-12-11T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,COMMUNITY HEALTH PROGRAMS ADMINISTRATION,109010190,-82.3421525,32.203846,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.SEHDPH.ORG/TOOMBS-COUNTY.HTM,80028, ,TECHNIGRAPHICS,LOCAL,0, ,YES
1659,1357,WEST CENTRAL HEALTH DISTRICT,706-321-6157,2100 COMER AVENUE, ,COLUMBUS,GA,31904,8725,MUSCOGEE,13215, , , , ,2009-12-10T00:00:00.000Z,PHONE,2009-12-10T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,COMMUNITY HEALTH PROGRAMS ADMINISTRATION,105279045,-84.9786995,32.483796,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.COLUMBUSHEALTH.COM/INDEX.CFM,80028, ,TECHNIGRAPHICS,LOCAL,0, ,YES
1660,1358,TERRELL COUNTY HEALTH DEPARTMENT,229-995-8435,969 FORRESTER DRIVE SOUTHEAST, ,DAWSON,GA,39842,2106,TERRELL,13273, , , , ,2009-12-10T00:00:00.000Z,PHONE,2009-12-10T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,COMMUNITY HEALTH PROGRAMS ADMINISTRATION,133499954,-84.4364144,31.759356,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS,HTTP://RTN.DARTON.EDU/PHIRN/DISTRICTS/TERRELL/-TERRELL.HTM,80028, ,TECHNIGRAPHICS,LOCAL,0, ,YES
1661,1359,CLAY COUNTY HEALTH DEPARTMENT,662-494-4514,138 SOUTH DIVISION STREET, ,WEST POINT,MS,39773,2904,CLAY,28025, , , , ,2009-12-15T00:00:00.000Z,PHONE,2009-12-16T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,COMMUNITY HEALTH PROGRAMS ADMINISTRATION,99156949,-88.650081,33.6056762,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS, ,80028, ,TECHNIGRAPHICS,LOCAL,0, ,YES
1662,1360,STONE COUNTY HEALTH DEPARTMENT,601-928-5293,1510 CENTRAL AVENUE EAST, ,WIGGINS,MS,39577, ,STONE,28131, , , , ,2009-12-18T00:00:00.000Z,PHONE,2009-12-18T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,COMMUNITY HEALTH PROGRAMS ADMINISTRATION,126651212,-89.1141098,30.8446903,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS, ,80028, ,TECHNIGRAPHICS,LOCAL,0, ,YES
1663,1361,JEFFERSON COUNTY HEALTH DEPARTMENT,601-786-3061,700 MAIN STREET, ,FAYETTE,MS,39069, ,JEFFERSON,28063, , , , ,2009-12-22T00:00:00.000Z,PHONE,2009-12-22T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,COMMUNITY HEALTH PROGRAMS ADMINISTRATION,126651331,-91.0695561,31.7033828,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS, ,80028, ,TECHNIGRAPHICS,LOCAL,0, ,YES
1664,1362,MONTGOMERY COUNTY HEALTH DEPARTMENT,662-283-3655,707 ALBERTA DRIVE, ,WINONA,MS,38967,1538,MONTGOMERY,28097, , , , ,2009-12-16T00:00:00.000Z,PHONE,2009-12-16T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,COMMUNITY HEALTH PROGRAMS ADMINISTRATION,126370254,-89.739586,33.491559,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS, ,80028, ,TECHNIGRAPHICS,LOCAL,0, ,YES
1665,1363,PRENTISS COUNTY HEALTH DEPARTMENT,662-728-3518,615 EAST PARKER DRIVE, ,BOONEVILLE,MS,38829,5519,PRENTISS,28117, , , , ,2009-12-17T00:00:00.000Z,PHONE,2009-12-17T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,COMMUNITY HEALTH PROGRAMS ADMINISTRATION,99781336,-88.5378955,34.6785861,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS, ,80028, ,TECHNIGRAPHICS,LOCAL,0, ,YES
1666,1364,OKTIBBEHA COUNTY HEALTH DEPARTMENT,662-323-4565,203 YEATES STREET, ,STARKVILLE,MS,39759,3245,OKTIBBEHA,28105, , , , ,2009-12-16T00:00:00.000Z,PHONE,2009-12-16T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,COMMUNITY HEALTH PROGRAMS ADMINISTRATION,126399878,-88.8185983,33.4609492,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS, ,80028, ,TECHNIGRAPHICS,LOCAL,0, ,YES
