X,Y,OBJECTID,ID,NAME,ADDRESS,ADDRESS2,CITY,STATE,ZIP,ZIP4,TELEPHONE,TYPE,STATUS,POPULATION,COUNTY,COUNTYFIPS,COUNTRY,LATITUDE,LONGITUDE,NAICS_CODE,NAICS_DESC,SOURCE,SOURCEDATE,VAL_METHOD,VAL_DATE,WEBSITE,STATE_ID,ALT_NAME,ST_FIPS,OWNER,TTL_STAFF,BEDS,TRAUMA,HELIPAD,DATECREATE
-75.0161225,39.92820455,4864,3863,KENNEDY MEMORIAL HOSPITAL - UNIVERSITY MEDICAL CENTER CHERRY HILL,2201 CHAPEL AVE WEST,NOT AVAILABLE,CHERRY HILL,NJ,8002,NOT AVAILABLE,(856) 488-6802,GENERAL ACUTE CARE,OPEN,196,CAMDEN,34007,USA,39.92820455,-75.0161225,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.state.nj.us/health/healthfacilities/findhospital.shtml,2016-08-22T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.kennedyhealth.org,NJ10401,NOT AVAILABLE,34,NON-PROFIT,-999,196,NOT AVAILABLE,NOT AVAILABLE,2013-05-30T00:00:00.000Z
-74.95883843,39.86271769,4865,3864,VIRTUA WEST JERSEY HOSPITAL - VOORHEES,100 BOWMAN DRIVE,NOT AVAILABLE,VOORHEES,NJ,8043,NOT AVAILABLE,(856) 247-3200,GENERAL ACUTE CARE,OPEN,398,CAMDEN,34007,USA,39.86271769,-74.95883843,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.state.nj.us/health/healthfacilities/findhospital.shtml,2016-08-22T00:00:00.000Z,IMAGERY,2014-03-12T00:00:00.000Z,http://www.virtua.org/locations/hospitals-and-locations/virtua-voorhees.aspx,NJ10405,NOT AVAILABLE,34,NON-PROFIT,-999,398,NOT AVAILABLE,Y,2013-05-30T00:00:00.000Z
-75.00843527,39.8282493,4866,3865,KENNEDY MEMORIAL HOSPITAL - STRATFORD,18 EAST LAUREL ROAD,NOT AVAILABLE,STRATFORD,NJ,8084,NOT AVAILABLE,(856) 346-7802,GENERAL ACUTE CARE,OPEN,181,CAMDEN,34007,USA,39.8282493,-75.00843527,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.state.nj.us/health/healthfacilities/findhospital.shtml,2016-08-22T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.kennedyhealth.org/,NJ10403,NOT AVAILABLE,34,NON-PROFIT,-999,181,NOT AVAILABLE,NOT AVAILABLE,2013-05-30T00:00:00.000Z
-75.11616909,39.941346,4867,3866,THE COOPER UNIVERSITY HOSPITAL,1 COOPER PLAZA,NOT AVAILABLE,CAMDEN,NJ,8103,NOT AVAILABLE,(856) 342-2000,GENERAL ACUTE CARE,OPEN,635,CAMDEN,34007,USA,39.941346,-75.11616909,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.state.nj.us/health/healthfacilities/findhospital.shtml,2016-08-22T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.cooperhealth.org/,NJ10402,NOT AVAILABLE,34,NON-PROFIT,-999,635,I,Y,2013-05-30T00:00:00.000Z
-74.68898232,39.44051198,4868,3867,LIGHTHOUSE AT MAYS LANDING,5034 ATLANTIC AVENUE,NOT AVAILABLE,MAYS LANDING,NJ,8330,NOT AVAILABLE,(609) 625-4900,SPECIAL,OPEN,62,ATLANTIC,34001,USA,39.44051198,-74.68898232,622210,"HOSPITALS, ADDICTION",http://www.state.nj.us/health/healthfacilities/findhospital.shtml,2016-08-22T00:00:00.000Z,IMAGERY,2013-12-06T00:00:00.000Z,http://www.lhrecovery.com/,NOT AVAILABLE,NOT AVAILABLE,34,PROPRIETARY,-999,62,NOT AVAILABLE,NOT AVAILABLE,2013-05-30T00:00:00.000Z
-74.538987,39.47831562,4869,3868,BACHARACH INSTITUTE FOR REHABILITATION,61 WEST JIMMIE LEEDS ROAD,NOT AVAILABLE,POMONA,NJ,8240,NOT AVAILABLE,(609) 652-7000,REHABILITATION,OPEN,80,ATLANTIC,34001,USA,39.47831562,-74.538987,622210,"REHABILITATION HOSPITALS (EXCEPT ALCOHOLISM, DRUG ADDICTION)",http://www.state.nj.us/health/healthfacilities/findhospital.shtml,2016-08-22T00:00:00.000Z,IMAGERY,2014-03-12T00:00:00.000Z,http://www.bacharach.org,NJ20125,NOT AVAILABLE,34,NON-PROFIT,-999,80,NOT AVAILABLE,Y,2013-05-30T00:00:00.000Z
-74.42779704,39.36130275,4870,3869,JOHN BROOKS RECOVERY CENTER - RESIDENT DRUG TREATMENT (WOMEN),20 SOUTH TENNESSEE AVENUE,NOT AVAILABLE,ATLANTIC CITY,NJ,8401,NOT AVAILABLE,(609) 345-2433,SPECIAL,OPEN,29,ATLANTIC,34001,USA,39.36130275,-74.42779704,622210,"HOSPITALS, ADDICTION",http://www.state.nj.us/health/healthfacilities/findhospital.shtml,2016-08-22T00:00:00.000Z,IMAGERY,2013-12-06T00:00:00.000Z,http://jbrcnj.org/,NOT AVAILABLE,NOT AVAILABLE,34,PROPRIETARY,-999,29,NOT AVAILABLE,NOT AVAILABLE,2013-05-30T00:00:00.000Z
-74.42640609,39.36102853,4871,3870,JOHN BROOKS RECOVERY CENTER - RESIDENT DRUG TREATMENT (MEN),1315 PACIFIC AVENUE,NOT AVAILABLE,ATLANTIC CITY,NJ,8401,NOT AVAILABLE,(609) 345-4035,SPECIAL,OPEN,29,ATLANTIC,34001,USA,39.36102853,-74.42640609,622210,"HOSPITALS, ADDICTION",http://www.state.nj.us/health/healthfacilities/findhospital.shtml,2016-08-22T00:00:00.000Z,IMAGERY,2013-12-06T00:00:00.000Z,http://jbrcnj.org/,NOT AVAILABLE,NOT AVAILABLE,34,PROPRIETARY,-999,29,NOT AVAILABLE,NOT AVAILABLE,2013-05-30T00:00:00.000Z
-74.54007297,39.47898262,4872,3871,ATLANTICARE REGIONAL MEDICAL CENTER - MAINLAND DIVISION,65 WEST JIMMIE LEEDS ROAD,NOT AVAILABLE,POMONA,NJ,8240,NOT AVAILABLE,(609) 652-3420,GENERAL ACUTE CARE,OPEN,349,ATLANTIC,34001,USA,39.47898262,-74.54007297,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.state.nj.us/health/healthfacilities/findhospital.shtml,2016-08-22T00:00:00.000Z,IMAGERY WITH OTHER,2014-02-10T00:00:00.000Z,http://www.atlanticare.org/index.php/hospitals/armc-mainland-campus,NJ10101,NOT AVAILABLE,34,NON-PROFIT,-999,349,NOT AVAILABLE,Y,2013-05-30T00:00:00.000Z
-74.77258356,39.63223626,4873,3872,WILLIAM B KESSLER MEMORIAL HOSPITAL,600 SOUTH WHITE HORSE PIKE,NOT AVAILABLE,HAMMONTON,NJ,8037,NOT AVAILABLE,(609) 561-6700,GENERAL ACUTE CARE,CLOSED,130,ATLANTIC,34001,USA,39.63223626,-74.77258356,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://njgin.state.nj.us/oit/gis/download/hsip_hospitals.zip,2012-06-25T00:00:00.000Z,IMAGERY,2014-02-12T00:00:00.000Z,NOT AVAILABLE,10104,NOT AVAILABLE,34,NON-PROFIT,-999,130,NOT AVAILABLE,Y,2013-05-30T00:00:00.000Z
-74.43418191,39.35842207,4874,3873,ATLANTICARE REGIONAL MEDICAL CENTER,1925 PACIFIC AVENUE,NOT AVAILABLE,ATLANTIC CITY,NJ,8401,NOT AVAILABLE,(609) 345-4000,GENERAL ACUTE CARE,OPEN,567,ATLANTIC,34001,USA,39.35842207,-74.43418191,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.state.nj.us/health/healthfacilities/findhospital.shtml,2016-08-22T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.atlanticare.org,NJ10102,NOT AVAILABLE,34,NON-PROFIT,-999,567,II,Y,2013-05-30T00:00:00.000Z
-74.09280899,40.89606942,4875,3874,KESSLER INSTITUTE FOR REHABILITATION INCORPORATED - NORTH FACILITY,300 MARKET STREET,NOT AVAILABLE,SADDLE BROOK,NJ,7663,NOT AVAILABLE,(201) 587-8500,REHABILITATION,OPEN,112,BERGEN,34003,USA,40.89606942,-74.09280899,622210,"REHABILITATION HOSPITALS (EXCEPT ALCOHOLISM, DRUG ADDICTION)",http://www.state.nj.us/health/healthfacilities/findhospital.shtml,2016-08-22T00:00:00.000Z,IMAGERY,2013-12-09T00:00:00.000Z,http://www.kessler-rehab.com/company/locations/Default.aspx#saddle-brook,NJ20202,NOT AVAILABLE,34,PROPRIETARY,-999,112,NOT AVAILABLE,NOT AVAILABLE,2013-05-30T00:00:00.000Z
-74.17191831,40.98062419,4876,3875,RAMAPO RIDGE PSYCHIATRIC HOSPITAL,301 SICOMAC AVENUE,NOT AVAILABLE,WYCKOFF,NJ,7481,NOT AVAILABLE,(201) 848-5805,PSYCHIATRIC,OPEN,58,BERGEN,34003,USA,40.98062419,-74.17191831,622210,"HOSPITALS, PSYCHIATRIC (EXCEPT CONVALESCENT)",http://www.state.nj.us/health/healthfacilities/findhospital.shtml,2016-08-22T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.chccnj.org/ramapo_hospital.html,22391,NOT AVAILABLE,34,NON-PROFIT,-999,58,NOT AVAILABLE,NOT AVAILABLE,2013-05-30T00:00:00.000Z
-73.96872053,40.90445336,4877,3876,ENGLEWOOD HOSPITAL AND MEDICAL CENTER,350 ENGLE STREET,NOT AVAILABLE,ENGLEWOOD,NJ,7631,NOT AVAILABLE,(201) 894-3000,GENERAL ACUTE CARE,OPEN,531,BERGEN,34003,USA,40.90445336,-73.96872053,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.state.nj.us/health/healthfacilities/findhospital.shtml,2016-08-22T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.englewoodhospital.com,NJ10202,NOT AVAILABLE,34,NON-PROFIT,-999,531,NOT AVAILABLE,NOT AVAILABLE,2013-05-30T00:00:00.000Z
-74.06299172,40.95666778,4878,3877,BERGEN REGIONAL MEDICAL CENTER,230 EAST RIDGEWOOD AVENUE,NOT AVAILABLE,PARAMUS,NJ,7652,NOT AVAILABLE,(201) 967-4000,GENERAL ACUTE CARE,OPEN,510,BERGEN,34003,USA,40.95666778,-74.06299172,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.state.nj.us/health/healthfacilities/findhospital.shtml,2016-08-22T00:00:00.000Z,IMAGERY WITH OTHER,2014-02-10T00:00:00.000Z,http://www.bergenregional.com,NJ310058,NOT AVAILABLE,34,GOVERNMENT - LOCAL,-999,510,NOT AVAILABLE,NOT AVAILABLE,2013-05-30T00:00:00.000Z
-74.05619386,40.88386346,4879,3878,HACKENSACK UNIVERSITY MEDICAL CENTER,30 PROSPECT AVENUE,NOT AVAILABLE,HACKENSACK,NJ,7601,NOT AVAILABLE,(201) 996-2000,GENERAL ACUTE CARE,OPEN,775,BERGEN,34003,USA,40.88386346,-74.05619386,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.state.nj.us/health/healthfacilities/findhospital.shtml,2016-08-22T00:00:00.000Z,IMAGERY,2014-03-12T00:00:00.000Z,http://www.hackensackumc.org/,NJ10204,NOT AVAILABLE,34,NON-PROFIT,-999,775,II,Y,2013-05-30T00:00:00.000Z
-74.01040033,40.88299153,4880,3879,HOLY NAME HOSPITAL,718 TEANECK ROAD,NOT AVAILABLE,TEANECK,NJ,7666,NOT AVAILABLE,(201) 833-3000,GENERAL ACUTE CARE,OPEN,372,BERGEN,34003,USA,40.88299153,-74.01040033,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.state.nj.us/health/healthfacilities/findhospital.shtml,2016-08-22T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.holyname.org,NJ310008,NOT AVAILABLE,34,NON-PROFIT,-999,372,NOT AVAILABLE,NOT AVAILABLE,2013-05-30T00:00:00.000Z
-74.10064961,40.98359463,4881,3880,VALLEY HOSPITAL,223 NORTH VAN DIEN AVENUE,NOT AVAILABLE,RIDGEWOOD,NJ,7450,NOT AVAILABLE,(201) 447-8000,GENERAL ACUTE CARE,OPEN,446,BERGEN,34003,USA,40.98359463,-74.10064961,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.state.nj.us/health/healthfacilities/findhospital.shtml,2016-08-22T00:00:00.000Z,IMAGERY WITH OTHER,2014-02-10T00:00:00.000Z,http://www.valleyhealth.com,NJ10211,NOT AVAILABLE,34,NON-PROFIT,-999,446,NOT AVAILABLE,NOT AVAILABLE,2013-05-30T00:00:00.000Z
-74.07419285,40.89854354,4882,3881,SELECT SPECIALTY HOSPITAL - NORTHEAST NEW JERSEY,96 PARKWAY,NOT AVAILABLE,ROCHELLE PARK,NJ,7662,NOT AVAILABLE,(201) 221-2358,LONG TERM CARE,OPEN,62,BERGEN,34003,USA,40.89854354,-74.07419286,622310,"EXTENDED CARE HOSPITALS (EXCEPT MENTAL, SUBSTANCE ABUSE)",http://www.state.nj.us/health/healthfacilities/findhospital.shtml,2016-08-22T00:00:00.000Z,IMAGERY,2013-12-09T00:00:00.000Z,http://northeastnewjersey.selectspecialtyhospitals.com/,NJ312019,NOT AVAILABLE,34,PROPRIETARY,-999,62,NOT AVAILABLE,NOT AVAILABLE,2013-05-30T00:00:00.000Z
-74.64089839,40.71218522,4883,3882,THE MATHENY MEDICAL AND EDUCATIONAL CENTER,65 HIGHLAND AVENUE,NOT AVAILABLE,PEAPACK,NJ,7977,NOT AVAILABLE,(908) 234-0011,SPECIAL,OPEN,101,SOMERSET,34035,USA,40.71218522,-74.64089839,622310,"HOSPITALS, SPECIALTY (EXCEPT PSYCHIATRIC, SUBSTANCE ABUSE)",http://www.state.nj.us/health/healthfacilities/findhospital.shtml,2016-08-22T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.matheny.org,NJ312014,NOT AVAILABLE,34,NON-PROFIT,-999,101,NOT AVAILABLE,NOT AVAILABLE,2013-05-30T00:00:00.000Z
-74.68333302,40.46651621,4884,3883,CARRIER CLINIC,252 COUNTY ROAD 601,NOT AVAILABLE,BELLE MEAD,NJ,8502,NOT AVAILABLE,(908) 281-1000,PSYCHIATRIC,OPEN,281,SOMERSET,34035,USA,40.46651621,-74.68333302,622210,"HOSPITALS, PSYCHIATRIC (EXCEPT CONVALESCENT)",http://www.state.nj.us/health/healthfacilities/findhospital.shtml,2016-08-22T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.carrierclinic.org,NJ51806,NOT AVAILABLE,34,NON-PROFIT,-999,281,NOT AVAILABLE,NOT AVAILABLE,2013-05-30T00:00:00.000Z
-74.20324301,40.94671309,4885,3884,KINDRED HOSPITAL NEW JERSEY AT WAYNE HOSPITAL,224 HAMBURG TURNPIKE,NOT AVAILABLE,WAYNE,NJ,7470,NOT AVAILABLE,(973) 636-7256,GENERAL ACUTE CARE,OPEN,38,PASSAIC,34031,USA,40.94671309,-74.20324301,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.state.nj.us/health/healthfacilities/findhospital.shtml,2016-08-22T00:00:00.000Z,IMAGERY,2013-12-09T00:00:00.000Z,http://www.khwayne.com/,NJ24048,NOT AVAILABLE,34,PROPRIETARY,-999,38,NOT AVAILABLE,NOT AVAILABLE,2013-05-30T00:00:00.000Z
-74.13540051,40.91910757,4886,3885,KILBARCHAN RESIDENTIAL TREATMENT CENTER,81 EAST 39TH STREET,NOT AVAILABLE,PATERSON,NJ,7514,NOT AVAILABLE,(973) 278-1465,CHILDREN,CLOSED,-999,PASSAIC,34031,USA,40.91910757,-74.13540051,622210,"CHILDREN'S HOSPITALS, PSYCHIATRIC OR SUBSTANCE ABUSE",https://njgin.state.nj.us/oit/gis/download/hsip_hospitals.zip,2012-06-25T00:00:00.000Z,GEOCODE,2014-02-12T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,34,NOT AVAILABLE,-999,-999,NOT AVAILABLE,NOT AVAILABLE,2013-05-30T00:00:00.000Z
-74.20271983,40.94712356,4887,3886,SAINT JOSEPHS WAYNE HOSPITAL,224 HAMBURG TURNPIKE,NOT AVAILABLE,WAYNE,NJ,7470,NOT AVAILABLE,(973) 942-6900,GENERAL ACUTE CARE,OPEN,229,PASSAIC,34031,USA,40.94712356,-74.20271983,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.state.nj.us/health/healthfacilities/findhospital.shtml,2016-08-22T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.stjosephshealth.org/st-josephs-wayne-hospital,NJ11603-1,NOT AVAILABLE,34,NON-PROFIT,-999,229,NOT AVAILABLE,NOT AVAILABLE,2013-05-30T00:00:00.000Z
-74.16570442,40.90283445,4888,3887,SAINT JOSEPHS REGIONAL MEDICAL CENTER,703 MAIN STREET,NOT AVAILABLE,PATERSON,NJ,7503,NOT AVAILABLE,(973) 754-2010,GENERAL ACUTE CARE,OPEN,651,PASSAIC,34031,USA,40.90283445,-74.16570442,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.state.nj.us/health/healthfacilities/findhospital.shtml,2016-08-22T00:00:00.000Z,IMAGERY,2014-03-12T00:00:00.000Z,http://www.stjosephshealth.org/st-josephs-regional-medical-center,NJ11605,NOT AVAILABLE,34,NON-PROFIT,-999,651,II,Y,2013-05-30T00:00:00.000Z
-74.12877526,40.85099238,4889,3888,SAINT MARYS HOSPITAL - PASSAIC,211 PENNINGTON AVENUE,NOT AVAILABLE,PASSAIC,NJ,7055,NOT AVAILABLE,(973) 470-3000,GENERAL ACUTE CARE,CLOSED,269,PASSAIC,34031,USA,40.85099238,-74.12877526,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://njgin.state.nj.us/oit/gis/download/hsip_hospitals.zip,2012-06-25T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.smh-passaic.org,11606,NOT AVAILABLE,34,NON-PROFIT,-999,269,NOT AVAILABLE,NOT AVAILABLE,2013-05-30T00:00:00.000Z
-75.03510388,39.63547458,4890,3889,MARYVILLE INCORPORATED,1903 GRANT AVENUE,NOT AVAILABLE,WILLIAMSTOWN,NJ,8094,NOT AVAILABLE,(856) 629-0244,SPECIAL,OPEN,68,GLOUCESTER,34015,USA,39.63547458,-75.03510388,622210,"HOSPITALS, ADDICTION",http://www.state.nj.us/health/healthfacilities/findhospital.shtml,2016-08-22T00:00:00.000Z,IMAGERY,2013-12-09T00:00:00.000Z,http://www.maryvillenj.org/,NOT AVAILABLE,NOT AVAILABLE,34,PROPRIETARY,-999,68,NOT AVAILABLE,NOT AVAILABLE,2013-05-30T00:00:00.000Z
-75.06577821,39.73506751,4891,3890,KENNEDY MEMORIAL HOSPITAL - WASHINGTON TOWNSHIP,435 HURFFVILLE-CROSSKEYS ROAD,NOT AVAILABLE,TURNERSVILLE,NJ,8012,NOT AVAILABLE,(856) 582-2500,GENERAL ACUTE CARE,OPEN,230,GLOUCESTER,34015,USA,39.73506751,-75.06577821,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.state.nj.us/health/healthfacilities/findhospital.shtml,2016-08-22T00:00:00.000Z,IMAGERY WITH OTHER,2014-02-10T00:00:00.000Z,http://www.kennedyhealth.org/,10802,NOT AVAILABLE,34,NON-PROFIT,-999,230,NOT AVAILABLE,Y,2013-05-30T00:00:00.000Z
-74.23614018,40.75253369,4892,3891,VETERANS AFFAIRS NEW JERSEY HEALTH CARE SYSTEM EAST - ORANGE CAMPUS,385 TREMONT AVENUE,NOT AVAILABLE,EAST ORANGE,NJ,7018,NOT AVAILABLE,(973) 676-1000,MILITARY,OPEN,439,ESSEX,34013,USA,40.75253369,-74.23614018,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://njgin.state.nj.us/oit/gis/download/hsip_hospitals.zip,2012-06-25T00:00:00.000Z,IMAGERY,2013-12-10T00:00:00.000Z,http://www2.va.gov/directory/guide/facility.asp?id=44,NOT AVAILABLE,NOT AVAILABLE,34,GOVERNMENT - FEDERAL,-999,439,NOT AVAILABLE,NOT AVAILABLE,2013-05-30T00:00:00.000Z
-74.21192764,40.70947028,4893,3892,CHILDRENS HOSPITAL OF NEW JERSEY - NEWARK,201 LYONS AVENUE,NOT AVAILABLE,NEWARK,NJ,7112,NOT AVAILABLE,(973) 926-7000,CHILDREN,OPEN,-999,ESSEX,34013,USA,40.70947028,-74.21192764,622110,"CHILDREN'S HOSPITALS, GENERAL",http://www.state.nj.us/health/healthfacilities/findhospital.shtml,2016-08-22T00:00:00.000Z,IMAGERY WITH OTHER,2014-02-10T00:00:00.000Z,http://www.barnabashealth.org/hospitals/childrens_hospital/,NOT AVAILABLE,NOT AVAILABLE,34,NON-PROFIT,-999,-999,NOT AVAILABLE,NOT AVAILABLE,2013-05-30T00:00:00.000Z
-74.17073796,40.73716966,4894,3893,MOUNT CARMEL GUILD BEHAVIORAL HEALTHCARE SYSTEM,1160 RAYMOND BOULEVARD,NOT AVAILABLE,NEWARK,NJ,7102,NOT AVAILABLE,(973) 596-4084,PSYCHIATRIC,CLOSED,40,ESSEX,34013,USA,40.73716966,-74.17073796,622210,"HOSPITALS, PSYCHIATRIC (EXCEPT CONVALESCENT)",https://njgin.state.nj.us/oit/gis/download/hsip_hospitals.zip,2012-06-25T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.ccannj.com/mental_health_pro.php,22424,NOT AVAILABLE,34,NOT AVAILABLE,-999,40,NOT AVAILABLE,NOT AVAILABLE,2013-05-30T00:00:00.000Z
-74.24183653,40.85211468,4895,3894,ESSEX COUNTY HOSPITAL CENTER,125 FAIRVIEW AVENUE,NOT AVAILABLE,CEDAR GROVE,NJ,7009,NOT AVAILABLE,(973) 228-8000,PSYCHIATRIC,CLOSED,400,ESSEX,34013,USA,40.85211468,-74.24183653,622210,"HOSPITALS, PSYCHIATRIC (EXCEPT CONVALESCENT)",https://njgin.state.nj.us/oit/gis/download/hsip_hospitals.zip,2012-06-25T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.essexcountynj.org/index.php?section=dept/h/d,50706,NOT AVAILABLE,34,GOVERNMENT - LOCAL,-999,400,NOT AVAILABLE,NOT AVAILABLE,2013-05-30T00:00:00.000Z
-74.27700474,40.78549954,4896,3895,KESSLER INSTITUTE FOR REHABILITATION - WEST ORANGE,1199 PLEASANT VALLEY WAY,NOT AVAILABLE,WEST ORANGE,NJ,7052,NOT AVAILABLE,(973) 243-6806,REHABILITATION,OPEN,152,ESSEX,34013,USA,40.78549954,-74.27700474,622210,"REHABILITATION HOSPITALS (EXCEPT ALCOHOLISM, DRUG ADDICTION)",http://www.state.nj.us/health/healthfacilities/findhospital.shtml,2016-08-22T00:00:00.000Z,IMAGERY WITH OTHER,2013-12-11T00:00:00.000Z,http://www.kessler-rehab.com/company/locations/Default.aspx#west-orange,NJ20725,NOT AVAILABLE,34,PROPRIETARY,-999,152,NOT AVAILABLE,NOT AVAILABLE,2013-05-30T00:00:00.000Z
-74.19106173,40.74060313,4897,3896,THE UNIVERSITY HOSPITAL,150 BERGEN STREET,NOT AVAILABLE,NEWARK,NJ,7103,NOT AVAILABLE,(973) 972-5658,GENERAL ACUTE CARE,OPEN,519,ESSEX,34013,USA,40.74060313,-74.19106173,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.state.nj.us/health/healthfacilities/findhospital.shtml,2016-08-22T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.uhnj.org/,NJ10702,NOT AVAILABLE,34,GOVERNMENT - STATE,-999,519,I,Y,2013-05-30T00:00:00.000Z
-74.21154236,40.70922208,4898,3897,NEWARK BETH ISRAEL MEDICAL CENTER,201 LYONS AVENUE,NOT AVAILABLE,NEWARK,NJ,7112,NOT AVAILABLE,(973) 926-7000,GENERAL ACUTE CARE,OPEN,665,ESSEX,34013,USA,40.70922208,-74.21154236,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.state.nj.us/health/healthfacilities/findhospital.shtml,2016-08-22T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.barnabashealth.org/hospitals/newark_beth_israel/index.html,NJ10709,NOT AVAILABLE,34,NON-PROFIT,-999,665,NOT AVAILABLE,NOT AVAILABLE,2013-05-30T00:00:00.000Z
-74.17412143,40.74358053,4899,3898,SAINT MICHAELS MEDICAL CENTER,111 CENTRAL AVENUE,NOT AVAILABLE,NEWARK,NJ,7102,NOT AVAILABLE,(973) 877-5350,GENERAL ACUTE CARE,OPEN,358,ESSEX,34013,USA,40.74358053,-74.17412143,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.state.nj.us/health/healthfacilities/findhospital.shtml,2016-08-22T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.smmcnj.org,NJ10713,NOT AVAILABLE,34,NON-PROFIT,-999,358,NOT AVAILABLE,NOT AVAILABLE,2013-05-30T00:00:00.000Z
-74.17632111,40.78567135,4900,3899,CLARA MAASS MEDICAL CENTER,1 CLARA MAASS DRIVE,NOT AVAILABLE,BELLEVILLE,NJ,7109,NOT AVAILABLE,(973) 450-2002,GENERAL ACUTE CARE,OPEN,469,ESSEX,34013,USA,40.78567135,-74.17632111,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.state.nj.us/health/healthfacilities/findhospital.shtml,2016-08-22T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.barnabashealth.org/hospitals/clara_maass/index.html,NJ10701,NOT AVAILABLE,34,NON-PROFIT,-999,469,NOT AVAILABLE,NOT AVAILABLE,2013-05-30T00:00:00.000Z
-74.30486927,40.76341581,4901,3900,SAINT BARNABAS MEDICAL CENTER,94 OLD SHORT HILLS ROAD,NOT AVAILABLE,LIVINGSTON,NJ,7039,NOT AVAILABLE,(973) 322-5000,GENERAL ACUTE CARE,OPEN,603,ESSEX,34013,USA,40.76341581,-74.30486927,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.state.nj.us/health/healthfacilities/findhospital.shtml,2016-08-22T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.barnabashealth.org/hospitals/saint_barnabas/index.html,NJ10710,NOT AVAILABLE,34,NON-PROFIT,-999,603,NOT AVAILABLE,Y,2013-05-30T00:00:00.000Z
-74.18670909,40.77260401,4902,3901,COLUMBUS HOSPITAL,495 NORTH 13TH STREET,NOT AVAILABLE,NEWARK,NJ,7107,NOT AVAILABLE,(973) 587-7712,LONG TERM CARE,OPEN,63,ESSEX,34013,USA,40.77260401,-74.18670909,622310,"EXTENDED CARE HOSPITALS (EXCEPT MENTAL, SUBSTANCE ABUSE)",http://www.state.nj.us/health/healthfacilities/findhospital.shtml,2016-08-22T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.columbusltach.org,NJ24009,NOT AVAILABLE,34,PROPRIETARY,-999,63,NOT AVAILABLE,NOT AVAILABLE,2013-05-30T00:00:00.000Z
